CustomerID,Name,DOB,Gender,JoinDate,IncomeBracket,CustomerSegment,RiskScore
8302,Shayak Gulati,04-06-73,Male,27-02-25,Upper Middle,Priority,0.14
8303,Divyansh Gara,18-08-97,Male,06-04-24,Low,Retail,0.28
8304,Ritvik Chhabra,23-08-77,Male,19-09-24,Low,Digital,0.15
8305,Zara Balakrishnan,28-11-83,Female,06-05-24,Middle,Priority,0.84
8306,Hiran Wali,29-07-75,Male,17-05-24,High,Retail,0.15
8307,Shamik Badami,22-02-07,Female,14-08-24,High,Corporate,0.96
8308,Yasmin Sarin,24-09-61,Female,06-01-25,Upper Middle,Digital,0.2
8309,Sahil Rau,25-09-91,Male,11-05-24,Middle,Corporate,0.01
8310,Samiha Bassi,14-11-97,Male,12-03-25,Upper Middle,Priority,0.35
8311,Baiju Karpe,29-07-58,Female,17-04-24,High,Retail,0.23
8312,Vidur Issac,19-10-61,Female,19-10-24,Middle,Digital,0.28
8313,Eshani Dixit,25-05-93,Male,13-08-24,Low,Retail,0.03
8314,Renee Sharaf,04-04-57,Male,26-03-25,Low,Priority,0.43
8315,Kiaan Luthra,17-02-80,Male,14-05-24,Middle,Priority,0.28
8316,Sana Solanki,17-05-67,Female,06-03-25,High,Retail,0.42
8317,Emir Kumer,20-08-04,Male,01-12-24,Middle,Corporate,0.8
8318,Adira Dhar,04-05-69,Male,15-07-24,High,Digital,0.53
8319,Ritvik Salvi,02-02-90,Female,03-06-24,Middle,Corporate,0.84
8320,Advika Hari,21-06-67,Female,12-09-24,Middle,Retail,0.01
8321,Damini Sehgal,28-03-68,Female,05-11-24,High,Digital,0.46
8322,Tanya Mander,28-12-62,Male,20-04-24,High,Priority,0.06
8323,Kavya Sachdeva,22-11-54,Female,13-05-24,High,Digital,0.36
8324,Azad Sant,29-09-67,Male,03-11-24,Middle,Priority,0.47
8325,Divyansh Bhavsar,26-08-82,Female,29-08-24,Low,Retail,0.7
8326,Shanaya Singhal,27-05-83,Female,12-01-25,Upper Middle,Digital,0.18
8327,Miraya Taneja,22-01-72,Male,12-05-24,Low,Retail,0.29
8328,Zain Ramanathan,10-12-62,Female,23-02-25,Middle,Retail,0.67
8329,Yakshit Dewan,23-08-55,Female,20-02-25,Low,Digital,0.17
8330,Hiran Tiwari,21-02-92,Male,17-12-24,Low,Retail,0.45
8331,Kaira Venkatesh,10-03-01,Female,21-07-24,Middle,Digital,0.57
8332,Divij Sastry,05-02-65,Female,20-11-24,High,Retail,0.54
8333,Saksham Dhingra,22-10-01,Female,30-03-25,Middle,Digital,0.45
8334,Prerak Luthra,09-03-72,Male,26-06-24,High,Corporate,0.72
8335,Saksham Seth,07-04-85,Male,15-08-24,Upper Middle,Retail,0.79
8336,Ishita Rajan,03-07-06,Female,03-04-24,High,Corporate,0.73
8337,Umang Mann,15-06-03,Male,28-01-25,High,Retail,0.45
8338,Faiyaz Khare,19-08-62,Female,26-08-24,Upper Middle,Digital,0.47
8339,Yuvraj  Andra,25-07-02,Male,25-02-25,Low,Corporate,0.63
8340,Vedika Dasgupta,06-10-72,Male,23-08-24,Middle,Digital,0.99
8341,Kabir Sha,24-01-96,Female,22-10-24,Middle,Retail,0.64
8342,Vritika Sarraf,21-10-59,Female,18-01-25,Upper Middle,Priority,0.53
8343,Madhup Sabharwal,06-01-00,Male,21-03-25,Middle,Retail,0.55
8344,Biju Karpe,08-10-75,Female,03-09-24,Upper Middle,Corporate,0.21
8345,Dharmajan Luthra,21-02-97,Male,07-02-25,Low,Priority,0.11
8346,Ranbir Chacko,20-08-73,Female,15-05-24,Middle,Retail,0.73
8347,Emir Som,10-08-01,Female,23-11-24,Low,Retail,0.03
8348,Miraya Savant,07-04-80,Male,03-04-24,Middle,Priority,0.06
8349,Drishya Varghese,29-08-93,Female,25-11-24,Upper Middle,Corporate,0.78
8350,Yashvi Solanki,25-01-73,Female,01-02-25,High,Digital,0.32
8351,Raghav Borde,07-03-78,Female,27-01-25,Low,Retail,0.69
8352,Raghav Grover,01-12-92,Female,01-05-24,High,Digital,0.4
8353,Vritika Kannan,07-01-68,Male,15-03-25,Middle,Digital,0.61
8354,Himmat Ramesh,10-07-67,Female,13-09-24,Middle,Corporate,0.88
8355,Saanvi Shenoy,25-02-01,Female,28-06-24,Upper Middle,Corporate,0.89
8356,Parinaaz Brahmbhatt,20-01-02,Male,21-04-24,High,Digital,0.39
8357,Alisha Chander,23-02-59,Female,28-06-24,Middle,Retail,0.02
8358,Khushi Chatterjee,13-10-67,Female,12-01-25,Low,Retail,0.89
8359,Zain Chada,30-03-97,Female,09-07-24,High,Retail,0.48
8360,Onkar Upadhyay,02-01-86,Male,05-06-24,Middle,Digital,0.89
8361,Manikya Devi,10-07-91,Male,09-05-24,Low,Retail,0.05
8362,Arhaan Sethi,16-10-01,Female,04-07-24,Low,Corporate,0.04
8363,Yakshit Choudhury,03-03-96,Male,09-02-25,High,Digital,0.92
8364,Rohan Reddy,06-02-97,Male,13-03-25,Middle,Corporate,0.77
8365,Yashvi Chana,16-05-96,Female,01-02-25,High,Digital,0.55
8366,Dhanuk Yohannan,28-04-83,Male,21-04-24,Low,Priority,0.49
8367,Devansh Bahl,09-06-06,Female,08-07-24,High,Corporate,0.97
8368,Advik Sidhu,17-07-04,Male,27-05-24,Middle,Corporate,0.31
8369,Miraya Varkey,30-03-69,Male,15-04-24,Upper Middle,Priority,0.94
8370,Ryan Rajagopalan,01-12-01,Male,01-10-24,Low,Priority,0.4
8371,Seher Deshmukh,01-06-86,Male,22-12-24,Middle,Retail,0.5
8372,Ahana  Grewal,31-05-76,Female,08-03-25,High,Corporate,0.58
8373,Lavanya Gade,04-02-60,Male,10-10-24,High,Corporate,0.04
8374,Tara Iyer,18-01-58,Female,26-12-24,High,Digital,0.99
8375,Dhanush Deshpande,14-08-58,Female,12-12-24,Low,Retail,0.86
8376,Anvi Chawla,28-07-74,Female,17-04-24,Upper Middle,Retail,0.46
8377,Prisha Boase,03-01-02,Male,09-06-24,Low,Priority,0.34
8378,Lakshay Venkatesh,16-06-61,Male,27-05-24,Middle,Digital,0.9
8379,Sumer Reddy,21-08-96,Male,25-06-24,Middle,Priority,0.06
8380,Abram Bassi,04-07-68,Male,19-04-24,Low,Retail,0.18
8381,Veer Rattan,05-11-90,Female,11-05-24,Upper Middle,Priority,0.91
8382,Armaan Sampath,31-07-65,Male,28-04-24,High,Digital,0.42
8383,Ela Virk,03-08-86,Female,12-11-24,Middle,Priority,0.5
8384,Aarush Vaidya,24-02-57,Female,23-02-25,Upper Middle,Digital,0.26
8385,Hansh Venkatesh,09-09-87,Male,14-11-24,Upper Middle,Corporate,0.34
8386,Heer Rama,15-12-68,Male,07-10-24,Low,Digital,0.91
8387,Onkar Hegde,08-03-57,Male,09-02-25,Middle,Corporate,0.3
8388,Vedika Andra,27-01-07,Female,22-12-24,Middle,Retail,0.58
8389,Zain Singh,30-06-98,Female,29-06-24,Upper Middle,Corporate,0.78
8390,Kartik Tella,21-12-94,Female,25-01-25,High,Priority,0.18
8391,Akarsh Sami,08-02-69,Female,18-08-24,High,Retail,0.93
8392,Amira Saran,07-06-56,Male,04-09-24,High,Digital,0.25
8393,Himmat Bajwa,01-12-92,Female,12-08-24,High,Digital,0.94
8394,Kashvi Khare,08-03-86,Female,03-10-24,Middle,Corporate,0.67
8395,Jayant Bal,10-01-63,Male,04-09-24,Upper Middle,Corporate,0.9
8396,Advik Hans,16-06-87,Female,02-12-24,High,Priority,0.71
8397,Adah Ramanathan,06-02-75,Female,28-03-25,Middle,Retail,0.04
8398,Rohan Jaggi,25-08-83,Female,05-09-24,High,Corporate,0.49
8399,Vivaan Sarkar,26-03-85,Male,19-07-24,Upper Middle,Corporate,0.56
8400,Renee Sule,07-03-58,Male,13-04-24,Middle,Priority,0.18
8401,Ayesha Dubey,29-12-64,Male,05-07-24,Upper Middle,Priority,0.56
8402,Amira Rama,27-07-84,Female,04-12-24,Low,Digital,0.31
8403,Kaira Yohannan,30-01-74,Male,11-05-24,Upper Middle,Retail,0.43
8404,Gokul Dyal,22-03-61,Male,19-11-24,Middle,Corporate,0.25
8405,Onkar Saxena,11-07-85,Female,26-04-24,Middle,Corporate,0.94
8406,Biju Taneja,15-10-75,Female,17-02-25,Upper Middle,Corporate,0.13
8407,Tushar Gour,15-04-90,Male,27-05-24,High,Priority,0.18
8408,Sana Sandal,14-11-85,Female,12-06-24,Upper Middle,Digital,0.31
8409,Anaya Tailor,11-05-78,Male,14-08-24,Upper Middle,Corporate,0.04
8410,Nirvi Brahmbhatt,17-10-71,Male,15-01-25,Middle,Retail,0.12
8411,Hridaan Bhattacharyya,16-08-92,Female,16-10-24,Middle,Retail,0.88
8412,Chirag Srinivas,14-08-88,Male,29-09-24,Upper Middle,Priority,0.46
8413,Tiya Mallick,09-12-97,Male,10-01-25,Low,Digital,0.69
8414,Saanvi Venkataraman,17-01-94,Male,02-10-24,Middle,Retail,0.76
8415,Lavanya Shetty,31-01-02,Female,19-09-24,Upper Middle,Priority,0.62
8416,Riaan Varkey,30-07-82,Female,02-12-24,High,Corporate,0.68
8417,Bhavin Kulkarni,11-10-82,Male,08-08-24,Middle,Retail,0.01
8418,Jhanvi Sen,01-04-86,Female,14-01-25,High,Retail,0.62
8419,Lagan Chandran,23-04-57,Female,26-10-24,Low,Corporate,0.83
8420,Aaryahi Chakraborty,22-01-63,Female,07-01-25,Middle,Corporate,0.54
8421,Ranbir Keer,29-11-57,Male,22-03-25,Upper Middle,Retail,0.16
8422,Kartik Manda,26-08-63,Male,15-02-25,High,Retail,0.09
8423,Jivika Chatterjee,06-09-87,Female,26-11-24,Low,Digital,0.22
8424,Manjari Hans,17-11-03,Female,23-02-25,Upper Middle,Corporate,0.28
8425,Sumer Hora,11-03-94,Female,05-09-24,Low,Digital,0.52
8426,Samar Dasgupta,14-08-55,Female,24-03-25,High,Retail,0.22
8427,Mehul Gola,06-06-77,Male,25-02-25,Upper Middle,Retail,0.12
8428,Anaya Johal,01-01-77,Male,27-07-24,Low,Priority,0.89
8429,Anaya Chanda,20-09-03,Female,30-12-24,High,Retail,0.38
8430,Ranbir Iyengar,30-10-06,Male,25-04-24,High,Priority,0.25
8431,Myra Sahni,30-06-04,Male,18-05-24,Middle,Retail,0.58
8432,Sumer Ramakrishnan,11-12-94,Female,29-04-24,Middle,Retail,0.16
8433,Ayesha Rana,12-02-77,Male,29-06-24,Middle,Retail,0.3
8434,Zara Gera,24-03-04,Female,03-08-24,Low,Priority,0.03
8435,Armaan Rajagopalan,03-05-65,Female,26-08-24,Upper Middle,Retail,0.02
8436,Tushar Bala,04-04-87,Female,31-12-24,High,Priority,0.5
8437,Faiyaz Comar,07-03-83,Male,19-12-24,Middle,Corporate,0.45
8438,Mehul Kala,06-12-66,Female,22-05-24,Middle,Corporate,0.43
8439,Saanvi Ramanathan,04-10-72,Male,30-07-24,High,Corporate,0.24
8440,Miraan Mani,13-08-96,Male,08-04-24,High,Corporate,0.87
8441,Samaira Dugal,23-10-01,Female,21-10-24,Low,Priority,0.06
8442,Manjari Borra,15-07-86,Female,09-05-24,Low,Retail,0.78
8443,Mannat Bhattacharyya,21-10-74,Female,18-03-25,Upper Middle,Corporate,0.3
8444,Armaan Chakrabarti,23-06-68,Female,22-03-25,Upper Middle,Retail,0.53
8445,Vaibhav Ratta,17-09-90,Male,27-01-25,Low,Retail,0.38
8446,Anya Chada,12-05-02,Male,14-10-24,High,Digital,0.08
8447,Ehsaan Kalla,19-07-00,Male,07-02-25,Middle,Corporate,0.71
8448,Jhanvi Jha,17-01-91,Female,10-05-24,Upper Middle,Digital,0.14
8449,Kiaan Savant,06-04-77,Female,25-02-25,Middle,Digital,0.07
8450,Reyansh Rout,29-03-86,Male,04-11-24,Upper Middle,Digital,0.3
8451,Indranil Garde,07-07-97,Female,15-02-25,Upper Middle,Digital,0.13
8452,Amira Mangal,22-05-02,Female,26-08-24,High,Digital,0.44
8453,Shray Dubey,18-04-84,Male,02-06-24,Middle,Digital,0.18
8454,Shalv Sarin,18-01-72,Female,29-03-25,Middle,Digital,0.19
8455,Yashvi Sathe,14-12-95,Male,20-08-24,High,Priority,0.44
8456,Shayak Amble,03-02-86,Male,06-10-24,High,Digital,0.65
8457,Adira Ben,13-09-90,Male,31-08-24,Middle,Digital,0.01
8458,Rohan Doshi,15-12-75,Female,08-02-25,Low,Retail,0.96
8459,Seher Agarwal,24-08-91,Male,13-01-25,Upper Middle,Priority,0.25
8460,Saksham Walia,04-09-65,Female,20-02-25,Middle,Retail,0.9
8461,Mamooty Bains,17-03-72,Male,09-08-24,Middle,Digital,0.53
8462,Yashvi Sethi,25-01-93,Male,16-11-24,High,Corporate,0.31
8463,Mehul Virk,03-10-01,Male,15-01-25,Middle,Digital,0.06
8464,Divyansh Amble,19-10-61,Female,26-12-24,Middle,Digital,0.59
8465,Sara Sekhon,13-07-06,Female,22-08-24,Upper Middle,Priority,0.17
8466,Mishti Sangha,26-08-55,Male,26-10-24,High,Corporate,0.48
8467,Faiyaz Saraf,20-03-56,Female,19-06-24,Low,Digital,0.24
8468,Damini Thaman,27-04-77,Female,30-09-24,Low,Priority,0.67
8469,Hazel Yadav,21-01-02,Male,15-02-25,High,Corporate,0.33
8470,Piya Dyal,20-06-56,Male,18-05-24,Upper Middle,Digital,0.62
8471,Nayantara Dave,13-12-77,Female,09-07-24,Middle,Priority,0
8472,Amani Bava,23-12-99,Male,06-10-24,Low,Digital,0.34
8473,Indrajit Hora,19-02-73,Male,18-09-24,Low,Digital,0.01
8474,Myra Bal,29-10-03,Male,20-08-24,Low,Corporate,0.52
8475,Jivika Basu,07-08-92,Female,09-04-24,Middle,Retail,0.64
8476,Nayantara Khosla,15-06-03,Female,25-11-24,Low,Digital,0.47
8477,Navya Dey,20-02-66,Female,13-08-24,High,Digital,0.52
8478,Mehul Kadakia,05-09-97,Female,01-01-25,Middle,Digital,0.03
8479,Yuvraj  Babu,31-05-95,Female,07-01-25,High,Digital,0.3
8480,Romil Wadhwa,24-11-66,Female,03-01-25,Upper Middle,Priority,0.62
8481,Advik Dey,11-07-01,Female,15-01-25,Upper Middle,Retail,0.3
8482,Jivin Tiwari,15-01-61,Male,13-04-24,Low,Digital,0.63
8483,Navya Roy,03-08-06,Male,19-09-24,Upper Middle,Retail,0.06
8484,Jivin Shah,13-09-84,Female,02-12-24,Low,Corporate,0.68
8485,Alia Sidhu,15-03-96,Male,01-09-24,Upper Middle,Priority,0.61
8486,Kaira Sachdeva,14-04-60,Female,28-08-24,Upper Middle,Retail,0.88
8487,Jayesh Dhillon,30-04-94,Female,25-08-24,High,Retail,0.07
8488,Nitya Zachariah,07-08-86,Female,16-06-24,Upper Middle,Corporate,0.67
8489,Vanya Amble,02-07-61,Female,05-11-24,Middle,Priority,0.91
8490,Gokul Subramanian,01-06-05,Male,23-09-24,Low,Digital,0.65
8491,Dhanuk Wali,13-03-83,Male,03-10-24,Low,Digital,0.44
8492,Baiju Grewal,04-08-89,Male,15-07-24,Middle,Priority,0.69
8493,Saksham Konda,10-08-88,Male,12-09-24,High,Priority,0.89
8494,Dharmajan Sidhu,26-10-73,Male,21-11-24,Middle,Digital,0.08
8495,Elakshi Loyal,13-09-82,Female,03-06-24,Upper Middle,Corporate,0.61
8496,Taran Sridhar,29-11-02,Female,15-12-24,Low,Priority,0.25
8497,Jayan Chopra,24-09-94,Female,02-09-24,Middle,Retail,0.35
8498,Akarsh Bawa,09-06-93,Male,16-07-24,High,Corporate,0.59
8499,Raghav Venkataraman,29-11-86,Male,30-05-24,Middle,Retail,0.2
8500,Adira Badal,23-03-75,Male,30-10-24,Middle,Digital,0.58
8501,Anahita Bahri,21-04-04,Male,10-03-25,Upper Middle,Corporate,0.32
8502,Arhaan Doctor,09-02-73,Female,18-12-24,High,Corporate,0.04
8503,Veer Krishnan,25-06-60,Female,24-08-24,High,Corporate,0.18
8504,Hrishita Kade,06-10-56,Male,03-03-25,Upper Middle,Digital,0.04
8505,Myra Wali,03-06-67,Male,18-02-25,High,Corporate,0.63
8506,Vanya Varghese,11-05-98,Male,13-01-25,Middle,Digital,0.91
8507,Aaina Kamdar,28-02-63,Female,17-04-24,Upper Middle,Priority,0.59
8508,Chirag Handa,26-08-71,Female,24-06-24,High,Corporate,0.31
8509,Ryan Kalla,27-10-60,Male,27-04-24,Middle,Corporate,0.27
8510,Tushar Hari,31-03-04,Female,17-05-24,Upper Middle,Digital,0.3
8511,Zoya Chadha,01-11-60,Female,10-10-24,Upper Middle,Corporate,0.6
8512,Samiha Lad,03-07-61,Male,24-11-24,Upper Middle,Priority,0.76
8513,Sara Bhagat,05-08-59,Male,08-12-24,Upper Middle,Digital,0.76
8514,Nitara Ravel,05-01-93,Male,12-10-24,High,Digital,0.03
8515,Yasmin Kaur,22-09-83,Male,15-09-24,Middle,Corporate,0.68
8516,Abram Arora,24-10-85,Male,25-06-24,Low,Priority,0.98
8517,Jayan Chahal,13-03-60,Male,09-02-25,High,Digital,0.31
8518,Suhana Buch,10-06-90,Female,19-01-25,Low,Corporate,0.4
8519,Nitara Soman,22-05-96,Male,10-12-24,Upper Middle,Digital,0.84
8520,Amira Basak,22-10-70,Male,30-09-24,High,Corporate,0.13
8521,Lakshit Bhakta,06-06-06,Female,24-08-24,Upper Middle,Retail,0.99
8522,Zain D’Alia,13-01-98,Male,09-06-24,High,Retail,0.89
8523,Jivika Sethi,13-07-92,Female,11-05-24,Upper Middle,Retail,0.99
8524,Misha Master,05-06-91,Male,14-07-24,Middle,Priority,0.58
8525,Manikya Kurian,28-06-72,Male,12-11-24,High,Corporate,0.27
8526,Ivan Kapur,07-08-66,Female,15-07-24,Middle,Digital,0.76
8527,Inaaya  Jain,23-02-60,Male,05-06-24,High,Corporate,0.07
8528,Arnav Apte,14-09-83,Male,17-05-24,Upper Middle,Retail,0.19
8529,Amira Ramanathan,05-04-98,Female,11-01-25,Upper Middle,Priority,0.8
8530,Dishani Lall,12-08-83,Female,15-05-24,High,Corporate,0.68
8531,Mishti Dhawan,13-11-05,Male,04-07-24,Upper Middle,Retail,0.34
8532,Heer Sodhi,26-03-68,Female,19-11-24,Middle,Retail,0.34
8533,Darshit Dey,09-06-90,Male,19-12-24,High,Priority,0.21
8534,Alisha Jain,16-07-98,Male,19-09-24,High,Retail,0.3
8535,Mahika Madan,21-10-71,Male,17-04-24,Middle,Priority,0.37
8536,Bhamini Yogi,03-01-77,Male,27-10-24,Low,Corporate,0.8
8537,Shaan Dora,24-07-98,Male,02-03-25,High,Priority,0.63
8538,Jayant Johal,05-08-85,Male,31-12-24,Low,Retail,0.04
8539,Elakshi Babu,26-07-63,Female,07-03-25,Low,Digital,0.1
8540,Ira Khalsa,28-10-56,Female,12-05-24,High,Digital,0.88
8541,Urvi Sant,12-05-93,Male,07-12-24,Upper Middle,Priority,0.04
8542,Tara Garde,07-05-86,Male,21-01-25,Upper Middle,Retail,0.5
8543,Jivin Mander,25-06-97,Female,02-12-24,Middle,Corporate,0.87
8544,Tarini Khalsa,15-04-04,Male,08-02-25,Low,Corporate,0.27
8545,Shlok Buch,22-12-99,Male,18-05-24,High,Priority,0.52
8546,Lakshit Sood,30-10-84,Female,19-02-25,Upper Middle,Corporate,0.42
8547,Urvi Thaman,14-09-87,Male,26-05-24,High,Corporate,0.56
8548,Hansh Bala,07-09-66,Male,10-03-25,Low,Corporate,0.76
8549,Drishya Sahni,06-12-73,Male,16-03-25,Low,Priority,0.58
8550,Lakshay Rana,02-09-07,Female,20-03-25,High,Retail,0.69
8551,Darshit Dar,16-01-07,Female,22-09-24,High,Retail,0.13
8552,Drishya Chahal,11-10-78,Male,02-11-24,Upper Middle,Retail,0.67
8553,Jayesh Seshadri,30-11-77,Male,18-12-24,Low,Corporate,0.41
8554,Seher Kapoor,16-02-68,Male,28-07-24,Low,Digital,0.99
8555,Neelofar Krishnamurthy,18-01-84,Male,25-12-24,Middle,Priority,0.31
8556,Advik Wason,09-08-63,Male,02-09-24,Upper Middle,Retail,0.71
8557,Kartik Ratti,01-10-94,Female,03-01-25,Upper Middle,Priority,0.26
8558,Dhanush Grewal,07-01-84,Male,02-08-24,Upper Middle,Digital,0.35
8559,Anya Sarin,18-08-70,Female,07-12-24,Upper Middle,Retail,0.41
8560,Nitya Ramaswamy,11-12-95,Female,24-04-24,Upper Middle,Retail,0.38
8561,Piya Singh,14-08-72,Female,16-05-24,Low,Digital,0.91
8562,Ishita Saha,24-01-93,Female,30-03-25,High,Retail,0.26
8563,Adah Bora,11-06-60,Male,13-04-24,Middle,Digital,0.19
8564,Gatik Bajaj,24-04-71,Female,29-01-25,Upper Middle,Corporate,0.22
8565,Piya Singhal,25-08-88,Male,15-07-24,High,Retail,0.06
8566,Tejas Karnik,22-08-66,Female,21-12-24,Low,Priority,0.11
8567,Arhaan Kaur,25-06-84,Female,16-08-24,Middle,Priority,0.11
8568,Zoya Luthra,09-11-80,Female,19-09-24,Low,Retail,0.62
8569,Miraya Sarraf,16-03-78,Female,28-03-25,Upper Middle,Digital,0.8
8570,Jayesh Ramesh,20-09-68,Male,26-02-25,Middle,Priority,0.15
8571,Ayesha Ratta,29-11-63,Male,30-08-24,Middle,Priority,0.37
8572,Prisha Varma,15-08-96,Male,30-06-24,Middle,Digital,0.19
8573,Samaira Trivedi,16-11-76,Female,20-02-25,Middle,Corporate,0.71
8574,Nirvi Raju,20-09-61,Male,04-07-24,Low,Priority,0.68
8575,Trisha Khanna,24-09-84,Male,28-02-25,Middle,Retail,0.45
8576,Parinaaz Thaman,15-04-78,Female,19-03-25,Low,Corporate,0.62
8577,Pranay Barad,07-08-04,Male,05-12-24,High,Corporate,0.46
8578,Khushi Borde,13-11-92,Male,06-08-24,Upper Middle,Retail,0.75
8579,Jayant Johal,29-04-91,Female,20-10-24,Middle,Priority,0.69
8580,Tushar Sharma,24-08-57,Male,10-01-25,Low,Corporate,0.4
8581,Shaan Khalsa,13-09-68,Female,10-06-24,Upper Middle,Priority,0.8
8582,Kismat Bava,08-11-01,Female,30-07-24,Low,Retail,0.08
8583,Saksham Sha,02-06-82,Male,05-03-25,Middle,Retail,0.04
8584,Aaryahi Chander,09-08-73,Male,28-11-24,Middle,Retail,0.76
8585,Nishith Bhatnagar,14-08-70,Female,21-03-25,Low,Corporate,0.85
8586,Ranbir Bose,27-04-63,Male,08-10-24,Middle,Priority,0.59
8587,Shalv Sangha,16-10-06,Female,25-11-24,Upper Middle,Priority,0.88
8588,Sara Guha,06-08-04,Female,22-08-24,High,Priority,0.08
8589,Ishita Samra,09-03-90,Female,06-10-24,Upper Middle,Retail,0.69
8590,Lakshit Dube,28-03-81,Female,31-10-24,Low,Priority,0.08
8591,Eshani Dass,11-11-03,Male,16-08-24,Low,Retail,0.48
8592,Krish Suresh,07-11-00,Male,08-08-24,High,Corporate,0.1
8593,Ahana  Kala,21-04-70,Male,27-08-24,Middle,Corporate,0.32
8594,Parinaaz Char,14-03-96,Male,07-11-24,Low,Corporate,0.01
8595,Kimaya Edwin,20-06-68,Male,16-01-25,Middle,Digital,0.63
8596,Bhamini Rao,27-02-67,Female,09-02-25,Low,Retail,0.67
8597,Anay Bera,01-11-64,Female,11-01-25,Upper Middle,Retail,0.85
8598,Mehul Dar,01-02-78,Male,05-10-24,Low,Digital,0.59
8599,Gatik Contractor,26-04-94,Male,15-10-24,Middle,Corporate,0.49
8600,Aniruddh Banik,27-06-06,Male,04-02-25,Low,Priority,0.39
8601,Ishaan Balasubramanian,30-11-59,Female,22-08-24,Low,Corporate,0.89
8602,Romil Hayer,23-06-00,Male,30-04-24,High,Corporate,0.99
8603,Ryan Salvi,03-03-61,Male,16-06-24,Upper Middle,Retail,0.02
8604,Tushar Bajwa,22-09-85,Female,11-10-24,High,Priority,0.46
8605,Yasmin Kar,02-07-82,Female,19-07-24,Upper Middle,Corporate,0.05
8606,Shayak Dubey,13-08-73,Female,09-02-25,Middle,Digital,0.12
8607,Seher Swamy,20-06-78,Female,20-07-24,Middle,Retail,0.48
8608,Shlok Tandon,21-03-93,Female,15-08-24,Low,Digital,0.3
8609,Aniruddh Varughese,05-06-00,Female,06-12-24,High,Digital,0.41
8610,Saira Rege,26-02-59,Male,21-09-24,High,Digital,0.99
8611,Indrajit Chand,14-01-56,Female,04-02-25,High,Retail,0.03
8612,Nayantara Basak,20-02-76,Male,27-05-24,Middle,Corporate,0.51
8613,Darshit Sani,06-10-69,Male,09-09-24,High,Priority,0.44
8614,Adah Ramaswamy,27-02-72,Female,13-12-24,High,Priority,0.11
8615,Tanya Deol,14-07-66,Female,26-09-24,Low,Priority,0.13
8616,Siya Srinivas,27-04-58,Female,16-02-25,Low,Priority,0.93
8617,Aarav Dutta,31-12-83,Male,21-06-24,Low,Retail,0.82
8618,Anika Iyengar,31-07-56,Male,05-03-25,Low,Priority,0.37
8619,Aaina Ghosh,24-10-59,Female,01-02-25,Upper Middle,Priority,0.35
8620,Aarush Kanda,24-08-67,Male,21-01-25,Middle,Digital,0.66
8621,Miraya Dar,23-05-96,Male,13-09-24,Middle,Corporate,0.5
8622,Mehul Atwal,11-07-80,Female,24-03-25,Low,Digital,0.77
8623,Lagan Samra,26-04-68,Female,01-12-24,High,Digital,0.45
8624,Jayan Dayal,26-05-83,Female,27-12-24,Upper Middle,Priority,0.85
8625,Zaina Sarin,10-06-94,Male,23-08-24,Upper Middle,Retail,0.51
8626,Tejas Lalla,27-10-67,Male,02-11-24,Low,Retail,0.2
8627,Ryan Rege,21-01-58,Male,07-09-24,High,Digital,0.96
8628,Jayan Chatterjee,28-09-94,Male,01-07-24,Low,Priority,0.47
8629,Advika Kaul,31-01-03,Female,23-07-24,Middle,Digital,0.62
8630,Bhavin Cheema,21-06-92,Female,22-02-25,Middle,Digital,0.61
8631,Tushar Tella,10-01-63,Male,30-09-24,High,Priority,0.4
8632,Sana Jhaveri,05-09-66,Male,17-01-25,Upper Middle,Corporate,0.33
8633,Ivana Randhawa,31-07-94,Female,21-05-24,Middle,Priority,0.33
8634,Shayak Sem,10-09-91,Male,22-07-24,High,Digital,0.72
8635,Ryan Dutta,31-05-56,Female,10-07-24,High,Corporate,0.76
8636,Tushar Yadav,30-07-55,Male,28-01-25,Upper Middle,Digital,1
8637,Ishaan Dayal,09-03-77,Female,09-11-24,Middle,Retail,0.69
8638,Kanav Dhaliwal,24-10-75,Female,03-11-24,Upper Middle,Priority,0.23
8639,Faiyaz Issac,21-06-76,Male,18-12-24,Upper Middle,Corporate,0.81
8640,Mannat Divan,22-08-89,Female,15-08-24,High,Digital,0.95
8641,Kiara Ram,07-04-93,Male,25-03-25,Middle,Priority,0.06
8642,Rhea Khurana,20-04-72,Male,25-04-24,Low,Corporate,0.18
8643,Ryan Vig,16-07-05,Male,16-02-25,Middle,Digital,0.26
8644,Rasha Kar,15-09-75,Male,06-01-25,Low,Priority,0.95
8645,Damini Kurian,13-12-67,Male,14-12-24,Upper Middle,Digital,0.1
8646,Sumer Anne,11-06-75,Male,04-11-24,Upper Middle,Priority,0.89
8647,Raunak Uppal,24-08-87,Male,28-06-24,Middle,Priority,0.04
8648,Tejas Sami,13-01-65,Male,11-08-24,High,Priority,0.48
8649,Uthkarsh Sandhu,12-01-76,Male,30-12-24,Low,Digital,0.8
8650,Kartik Grewal,30-05-77,Female,10-01-25,High,Digital,0.96
8651,Divij Kothari,01-08-81,Male,10-09-24,Middle,Digital,0.56
8652,Nirvaan Sahni,16-09-60,Female,10-10-24,Upper Middle,Corporate,0.16
8653,Anahita Devi,08-06-83,Male,05-10-24,Upper Middle,Digital,0.57
